# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
30 -30.5 10 -0.00677638 -0.0745439 -0.000249505 -0.0159606 -0.576391 0.0002973 -0.0044657 5.563e-05 0.0318002 6.75321e-05 0.000111405 0.000281835 -0.00126649 0.000110561 -0.00014806
30 -30 10 -0.00681156 -0.0751866 -0.000255028 -0.0157758 -0.577547 0.000497663 -0.00445641 4.34348e-05 0.0317277 6.9795e-05 0.000115622 0.000291474 -0.00127694 0.000110942 -0.000148436
30 -29.5 10 -0.00683032 -0.075869 -0.000275193 -0.0156183 -0.579294 0.000323418 -0.00444515 2.80724e-05 0.0316581 6.95029e-05 0.00011935 0.000310692 -0.00129094 0.000111167 -0.000149521
30 -29 10 -0.00687398 -0.0765071 -0.000250775 -0.0152652 -0.58074 0.000397485 -0.00443261 9.52357e-06 0.0315958 6.18947e-05 0.000123789 0.000318295 -0.0013011 0.000111592 -0.000152568
30 -28.5 10 -0.00695034 -0.0771997 -0.000266798 -0.0148225 -0.582052 0.000305139 -0.0044155 -6.04786e-06 0.0315275 5.97994e-05 0.000128293 0.000327398 -0.00131226 0.000112588 -0.000153964
30 -28 10 -0.00699973 -0.0779136 -0.000274139 -0.0150217 -0.583516 0.000295654 -0.00440343 -1.88998e-05 0.0314458 5.92649e-05 0.000133264 0.000341233 -0.00132461 0.000113231 -0.000155187
30 -27.5 10 -0.00706431 -0.0785691 -0.00030098 -0.015095 -0.584991 0.000153596 -0.00438982 -3.03204e-05 0.0313675 5.74272e-05 0.000136858 0.000354787 -0.00133605 0.000114138 -0.000156581
30 -27 10 -0.00710432 -0.0792203 -0.000317275 -0.0149167 -0.586473 6.10811e-05 -0.00437679 -4.2008e-05 0.0312993 5.65731e-05 0.000141298 0.000376414 -0.00135016 0.000114684 -0.000157681
30 -26.5 10 -0.00715756 -0.0799316 -0.00031618 -0.0146565 -0.587698 -1.35856e-06 -0.00436191 -5.71257e-05 0.0312099 5.82201e-05 0.000144582 0.000389663 -0.00136184 0.000115239 -0.000158075
30 -26 10 -0.00724161 -0.08065 -0.000316278 -0.0142057 -0.588985 2.8238e-05 -0.00435179 -6.70353e-05 0.0311211 6.33333e-05 0.000148461 0.000399827 -0.00137272 0.000116213 -0.000157646
30 -25.5 10 -0.00732471 -0.081359 -0.000299859 -0.0144074 -0.590722 -0.000162154 -0.00434522 -7.88278e-05 0.0310391 5.97615e-05 0.000152937 0.000417387 -0.00138593 0.00011733 -0.000159923
30 -25 10 -0.00737437 -0.082098 -0.000314853 -0.0143349 -0.592191 -0.000274004 -0.00432875 -9.15732e-05 0.030956 5.55387e-05 0.000158211 0.000433711 -0.00139913 0.000117923 -0.000162043
30 -24.5 10 -0.00742399 -0.0828174 -0.000348108 -0.0145322 -0.59332 -0.000340593 -0.00431039 -9.79539e-05 0.0308654 5.60745e-05 0.000163694 0.000451933 -0.00141215 0.000118597 -0.000162678
30 -24 10 -0.00748867 -0.0835201 -0.00036893 -0.014901 -0.594697 -0.000420878 -0.0042966 -0.000102564 0.0307708 5.71525e-05 0.000169119 0.000474732 -0.00142614 0.000119534 -0.000163308
30 -23.5 10 -0.007605 -0.0842461 -0.000344952 -0.0145546 -0.596167 -0.000301434 -0.00428378 -0.000109334 0.0306722 5.38438e-05 0.000175438 0.000490509 -0.00143821 0.000120931 -0.000165257
30 -23 10 -0.00767816 -0.0849764 -0.000335614 -0.014689 -0.597198 -0.00046879 -0.00427084 -0.000109723 0.0305596 5.59596e-05 0.000178045 0.000510252 -0.00145076 0.000121772 -0.000165637
30 -22.5 10 -0.00776653 -0.085797 -0.000363069 -0.0148396 -0.599015 -0.000552337 -0.00425122 -0.000116856 0.0304517 5.36276e-05 0.000186598 0.00052995 -0.00146502 0.000122941 -0.00016724
30 -22 10 -0.00789427 -0.0865722 -0.000367085 -0.0151562 -0.600247 -0.00060705 -0.00423306 -0.000111589 0.0303317 5.71989e-05 0.000193357 0.000545824 -0.00147671 0.000124619 -0.000167091
30 -21.5 10 -0.00800483 -0.0873329 -0.00036065 -0.0153409 -0.601574 -0.000558476 -0.00421997 -0.000109432 0.0302144 5.51372e-05 0.000199732 0.00056747 -0.00149001 0.000126029 -0.000168781
30 -21 10 -0.00811097 -0.0881087 -0.000360431 -0.0156403 -0.602777 -0.000714491 -0.00419854 -0.000105109 0.030086 5.32392e-05 0.000205614 0.000587429 -0.00150241 0.000127345 -0.0001701
30 -20.5 10 -0.00827218 -0.088926 -0.000348262 -0.0157232 -0.604133 -0.000825692 -0.00417754 -9.70789e-05 0.0299451 5.67357e-05 0.000212309 0.000597344 -0.00151182 0.000129256 -0.000169876
30 -20 10 -0.00833031 -0.0897694 -0.000346731 -0.0160068 -0.605635 -0.000912296 -0.0041646 -8.13196e-05 0.0298083 5.51283e-05 0.000219005 0.000628844 -0.00152828 0.000129886 -0.000171647
