# x y z jRe_x jRe_y jRe_z jIm_x jIm_y jIm_z BRe_x BRe_y BRe_z BIm_x BIm_y BIm_z F_x F_y F_z
# 1e-3 1e-3 1e-3 1e+6 1e+6 1e+6 1e+6 1e+6 1e+6 1 1 1 1 1 1 1e+6 1e+6 1e+6
0 -56 19 -1.16631 0.000340595 -0.000544631 -1.01982 -0.00116835 0.00119824 8.01351e-06 0.00864534 0.0171501 2.15398e-06 0.00648669 -0.0158043 1.06211e-05 0.00194239 -0.00834922
0 -55.5 19 -1.13255 0.000439995 -0.000938359 -0.975308 -0.000530341 0.00138185 8.54376e-06 0.00845593 0.0168066 4.41646e-06 0.00626795 -0.0159223 7.55619e-06 0.00175256 -0.00784497
0 -55 19 -1.0994 -0.000767444 -0.000501869 -0.931746 0.0014364 0.00111316 8.90587e-06 0.0082524 0.0164502 8.1767e-06 0.00603618 -0.0160469 -1.9126e-05 0.00156686 -0.00734842
0 -54.5 19 -1.06593 -5.18479e-05 -0.000228882 -0.890675 0.00065956 0.000651338 4.1245e-06 0.00804461 0.0161218 2.55722e-06 0.00581268 -0.0161432 -6.71402e-06 0.00140319 -0.0068761
0 -54 19 -1.03262 0.000270557 -1.58748e-05 -0.851135 0.000125052 -7.521e-06 -3.62119e-06 0.00783983 0.0158096 -2.44223e-06 0.00559792 -0.016231 1.20712e-06 0.00125524 -0.00643007
0 -53.5 19 -0.999655 0.000285136 0.000288844 -0.812533 0.000160825 -0.000581572 -8.0761e-06 0.00762412 0.0155085 -3.36997e-06 0.00537625 -0.0163157 1.36127e-06 0.00112304 -0.00599493
0 -53 19 -0.967033 5.39362e-05 0.00010644 -0.77455 -1.38985e-05 -0.000119364 -4.44404e-06 0.00739898 0.0151894 -2.67052e-06 0.00515648 -0.0164067 4.37616e-07 0.000990407 -0.00557451
0 -52.5 19 -0.934809 0.000219254 -0.000134658 -0.738069 -0.000183629 0.000297996 2.35194e-06 0.00719016 0.0149033 1.08163e-06 0.00495341 -0.0164783 2.89281e-06 0.000884813 -0.00518869
0 -52 19 -0.902041 -0.000141311 -0.000259675 -0.703942 5.00122e-05 0.000313219 2.35471e-06 0.00697251 0.0146217 1.2316e-06 0.00475365 -0.0165414 -1.28591e-06 0.00077258 -0.0048179
0 -51.5 19 -0.869945 -6.75931e-05 -0.000251888 -0.670294 9.14082e-05 0.000399414 1.94418e-06 0.00674496 0.0143426 6.58037e-07 0.00454261 -0.0166109 -1.30162e-06 0.000671536 -0.00445631
0 -51 19 -0.83728 0.000319652 0.000241869 -0.638448 -0.000100872 -0.00025228 -1.43081e-05 0.00652711 0.0140889 -1.14508e-05 0.00435634 -0.0166545 2.85192e-06 0.000581659 -0.00412316
0 -50.5 19 -0.80579 -0.000103307 -1.68817e-05 -0.606893 0.000203041 -4.628e-05 -1.14244e-07 0.00631069 0.0138377 8.51355e-07 0.00416688 -0.0167102 -2.26151e-06 0.000504464 -0.00380697
0 -50 19 -0.774316 3.7979e-05 9.33948e-05 -0.576897 0.00020828 -0.00016494 4.46571e-07 0.0060931 0.0136087 1.82948e-06 0.00399186 -0.0167511 -1.44135e-06 0.000436916 -0.00351044
0 -49.5 19 -0.742566 2.85368e-05 0.000171976 -0.548637 -4.14764e-05 -0.000190406 -9.09833e-06 0.00587431 0.0133817 -6.38588e-06 0.00381507 -0.0167862 3.97135e-07 0.000363644 -0.00322757
0 -49 19 -0.711335 -0.000108792 0.000129705 -0.520339 0.000255908 -0.000155132 -6.25502e-06 0.00564968 0.013156 -3.38647e-06 0.00363361 -0.0168259 -2.95312e-06 0.000301574 -0.00295476
0 -48.5 19 -0.680526 -0.000190103 0.000371457 -0.493261 0.000497713 -0.000557743 -1.33061e-05 0.00543773 0.0129507 -7.15942e-06 0.00346967 -0.016845 -5.46532e-06 0.000252175 -0.00270598
0 -48 19 -0.649808 -0.000101219 0.000298293 -0.467217 0.000511819 -0.000465793 -5.80445e-06 0.00520823 0.0127376 -2.38291e-06 0.00330145 -0.0168767 -4.97144e-06 0.000195968 -0.00246342
0 -47.5 19 -0.618969 0.000100491 0.000446814 -0.44242 -0.000128894 -0.000754385 -1.60042e-05 0.00498282 0.0125436 -9.60188e-06 0.00313581 -0.0169002 1.78903e-06 0.000143544 -0.00223578
0 -47 19 -0.58867 0.000143202 0.000305548 -0.418126 -0.000100086 -0.00057175 -1.61916e-05 0.00475464 0.012364 -1.11203e-05 0.00296921 -0.0169206 1.85447e-06 0.000101686 -0.00202021
0 -46.5 19 -0.558575 5.61838e-05 2.56035e-05 -0.394581 -2.90063e-07 -0.000152166 -6.08211e-06 0.00453071 0.0121874 -5.10547e-06 0.00281268 -0.0169366 5.00818e-07 6.2336e-05 -0.00182029
0 -46 19 -0.528655 0.00010521 -0.000113795 -0.371632 1.55382e-05 3.91559e-05 2.88415e-06 0.00430751 0.0120154 2.63995e-07 0.00266228 -0.0169499 6.93345e-07 2.64321e-05 -0.00163329
0 -45.5 19 -0.498778 0.000232189 -0.000138313 -0.349991 -0.000172727 -1.17732e-05 -1.08111e-06 0.00408921 0.011863 -3.23105e-06 0.00251755 -0.0169572 3.13933e-06 -8.95081e-06 -0.00146036
0 -45 19 -0.469406 -0.000169797 -9.21068e-05 -0.32877 3.40715e-05 -0.000203088 -1.01426e-05 0.00386288 0.011721 -6.78419e-06 0.00237386 -0.0169651 -8.65156e-07 -3.78414e-05 -0.00129686
0 -44.5 19 -0.439899 -0.000204485 8.03329e-05 -0.30828 0.00029596 -0.000102307 -5.76342e-06 0.00365216 0.0115867 -2.71039e-06 0.00223928 -0.0169637 -3.72708e-06 -6.62918e-05 -0.00114846
0 -44 19 -0.410886 -0.000166735 -5.57803e-06 -0.288061 0.000471159 0.000255822 4.41685e-06 0.00342741 0.0114419 3.87038e-06 0.00209425 -0.0169713 -5.2103e-06 -9.37321e-05 -0.00100577
0 -43.5 19 -0.38212 -5.46516e-05 -2.12378e-05 -0.268494 0.000415308 0.000123204 3.14075e-06 0.00320113 0.011309 3.35455e-06 0.00195461 -0.0169808 -3.92157e-06 -0.000118932 -0.000874008
0 -43 19 -0.353241 0.000375475 -0.000219822 -0.249661 -0.000165632 -2.33597e-05 5.40142e-06 0.00298092 0.0111947 1.00299e-06 0.00182609 -0.0169809 3.85692e-06 -0.000142523 -0.000754444
0 -42.5 19 -0.324678 0.000197821 -0.000168452 -0.231268 -3.06753e-05 -2.66287e-05 5.16426e-06 0.00274695 0.0110797 1.74177e-06 0.00168738 -0.0169802 1.61016e-06 -0.000164834 -0.000641056
0 -42 19 -0.296387 5.32766e-05 -0.000124394 -0.213802 6.25236e-05 0.000171613 1.02821e-05 0.00252679 0.0109679 6.91453e-06 0.00156246 -0.0169852 -2.15735e-07 -0.000190377 -0.000541484
0 -41.5 19 -0.268259 -0.000105571 -9.23303e-05 -0.196621 1.89211e-06 0.000100732 4.54119e-06 0.00230621 0.0108752 3.5133e-06 0.00143848 -0.0169791 -5.56101e-07 -0.000210534 -0.000450747
0 -41 19 -0.240076 4.56802e-05 -5.73241e-05 -0.179553 -0.000151087 0.000105821 4.08939e-06 0.00209161 0.0108045 1.31501e-06 0.00131861 -0.016965 1.51855e-06 -0.000226109 -0.000369453
0 -40.5 19 -0.21198 9.80085e-05 -0.00011655 -0.163225 0.000178568 4.56545e-05 7.91388e-06 0.00187627 0.0107311 4.2061e-06 0.00119926 -0.0169558 -9.06045e-07 -0.000246413 -0.000296741
0 -40 19 -0.184136 0.000210372 -0.000204439 -0.146829 0.000390451 3.44297e-05 1.16241e-05 0.00165691 0.0106553 6.69355e-06 0.00107693 -0.0169517 -2.03777e-06 -0.000263489 -0.000231613
0 -39.5 19 -0.156669 0.000191712 -0.000228115 -0.130886 0.000185327 3.20196e-05 5.04704e-06 0.00144059 0.0105651 2.21473e-06 0.000959967 -0.0169574 -4.09662e-07 -0.000282129 -0.000175672
0 -39 19 -0.129205 6.16917e-05 -0.000199155 -0.115444 -0.000146329 2.34534e-05 -2.17103e-06 0.00122456 0.0105042 -3.06486e-06 0.000844923 -0.0169516 1.6763e-06 -0.000299884 -0.000127881
0 -38.5 19 -0.101056 0.000208323 -0.00017557 -0.100035 0.000464375 7.15728e-05 1.63884e-05 0.00100857 0.010459 1.03796e-05 0.000735242 -0.0169406 -2.78176e-06 -0.000318853 -8.77401e-05
0 -38 19 -0.0738752 0.000252588 -9.2617e-05 -0.0849101 0.000168261 -5.17586e-06 2.85226e-06 0.000785454 0.0104167 1.19801e-06 0.000618204 -0.016929 -7.07122e-08 -0.000333956 -5.52591e-05
0 -37.5 19 -0.0465052 -2.45877e-05 -0.000110399 -0.0701353 0.000133443 -0.000159703 -2.98851e-06 0.000572165 0.0103664 -1.33167e-06 0.000508617 -0.0169242 -1.18445e-06 -0.000352445 -3.11403e-05
