# x z (y=0) lx ly lz
1.5 25.5 -0.00733469 0.0197547 -0.226528
1.5 26 -0.00608556 0.0174638 -0.246327
1.5 26.5 -0.00396188 0.0148998 -0.267165
1.5 27 -0.0044318 0.0122674 -0.289936
1.5 27.5 -0.00542538 0.00727769 -0.314037
1.5 28 -0.00553344 0.0045522 -0.339804
1.5 28.5 -0.00411731 0.00513268 -0.36742
1.5 29 -0.00329401 0.00657031 -0.397375
1.5 29.5 -0.00205372 0.00455378 -0.421389
1.5 30 0.000525135 -0.000953066 -0.4365
2 0 0.000966661 0.107201 -0.000197233
2 0.5 0.000873864 0.107215 -0.000601507
2 1 0.0006155 0.107016 -0.000975762
2 1.5 0.000354498 0.106816 -0.00136468
2 2 9.08578e-05 0.106615 -0.00176825
2 2.5 0.000201142 0.106189 -0.002199
2 3 0.000378469 0.105756 -0.00267164
2 3.5 0.00055328 0.105322 -0.00319991
2 4 0.000547429 0.104743 -0.00372578
2 4.5 0.000323999 0.104344 -0.00421243
2 5 -0.000289934 0.104121 -0.00454679
2 5.5 -0.000356919 0.103523 -0.00502642
2 6 -0.000408429 0.102908 -0.00560261
2 6.5 -0.000514081 0.101893 -0.00617433
2 7 -0.000635648 0.10067 -0.0068002
2 7.5 -0.000845094 0.0997084 -0.0075577
2 8 -0.00105794 0.0987732 -0.00838794
2 8.5 -0.00125626 0.0978611 -0.00938031
2 9 -0.00150632 0.0965895 -0.0103538
2 9.5 -0.00176616 0.0952338 -0.0114605
2 10 -0.00204221 0.0943448 -0.0125665
2 10.5 -0.00223941 0.092974 -0.0136825
2 11 -0.00243353 0.0916021 -0.0150008
2 11.5 -0.00275407 0.0902014 -0.0165296
2 12 -0.00306166 0.0884418 -0.0182256
2 12.5 -0.00318224 0.0866795 -0.0202243
2 13 -0.00324297 0.0852461 -0.0223493
2 13.5 -0.00386736 0.0840626 -0.0245479
2 14 -0.00439631 0.0820611 -0.0269683
2 14.5 -0.00466045 0.0796082 -0.0297157
2 15 -0.00450016 0.0785174 -0.032544
2 15.5 -0.00518309 0.0768289 -0.0357548
2 16 -0.00533033 0.0748043 -0.039454
2 16.5 -0.00571578 0.0714444 -0.0437108
2 17 -0.0058782 0.0695532 -0.0479
2 17.5 -0.00585684 0.0674328 -0.0525171
2 18 -0.00676263 0.0653053 -0.0577107
2 18.5 -0.00655064 0.0624196 -0.0639052
2 19 -0.00735764 0.0606729 -0.070351
2 19.5 -0.00719523 0.0584145 -0.0772978
2 20 -0.00742983 0.055835 -0.08483
2 20.5 -0.0078077 0.053595 -0.0929957
2 21 -0.00768676 0.0504313 -0.101945
2 21.5 -0.00764335 0.047383 -0.111548
2 22 -0.00758978 0.0444814 -0.121999
2 22.5 -0.00620305 0.0416612 -0.133559
2 23 -0.00629962 0.039557 -0.146076
2 23.5 -0.00703886 0.0371779 -0.159817
2 24 -0.0076177 0.0345534 -0.174733
2 24.5 -0.0083481 0.0323482 -0.190712
2 25 -0.00921341 0.0287208 -0.206844
2 25.5 -0.00860416 0.0249822 -0.22495
2 26 -0.00684268 0.0225424 -0.24575
2 26.5 -0.00648231 0.0200017 -0.267185
2 27 -0.00676332 0.0143364 -0.290411
2 27.5 -0.0070125 0.00890916 -0.31474
2 28 -0.00629515 0.00708938 -0.340422
2 28.5 -0.00540699 0.00757941 -0.367564
2 29 -0.00552834 0.00816422 -0.396987
2 29.5 -0.0036759 0.00453242 -0.415419
2 30 -0.00239486 -0.00120452 -0.433337
2.5 0 0.0010441 0.134 5.71857e-05
2.5 0.5 0.000935887 0.134063 -0.00038371
2.5 1 0.000762073 0.134009 -0.000831736
2.5 1.5 0.000495028 0.133809 -0.00124136
2.5 2 0.000198948 0.13357 -0.00166151
2.5 2.5 0.000334428 0.132782 -0.00220267
2.5 3 0.000489312 0.132275 -0.00271226
2.5 3.5 0.000640989 0.131839 -0.0032574
2.5 4 0.000541722 0.131197 -0.00377656
2.5 4.5 0.00035415 0.130598 -0.00415443
2.5 5 -0.00018432 0.129946 -0.00476959
2.5 5.5 -0.000402779 0.129352 -0.00532359
2.5 6 -0.000504284 0.128644 -0.00590015
2.5 6.5 -0.000654207 0.127261 -0.00637826
2.5 7 -0.000838793 0.126041 -0.00701991
2.5 7.5 -0.00113752 0.124645 -0.0076837
2.5 8 -0.00146867 0.123355 -0.00845582
2.5 8.5 -0.00172325 0.122438 -0.00946332
2.5 9 -0.00202814 0.121182 -0.0104629
2.5 9.5 -0.00223243 0.119711 -0.0116048
2.5 10 -0.00243101 0.117565 -0.0128337
2.5 10.5 -0.00269293 0.116228 -0.013986
2.5 11 -0.00294647 0.114886 -0.0153429
2.5 11.5 -0.00355716 0.112885 -0.0167832
2.5 12 -0.0038976 0.110769 -0.0183778
2.5 12.5 -0.00414233 0.108692 -0.0202432
2.5 13 -0.00444129 0.106846 -0.0224594
2.5 13.5 -0.0049464 0.104697 -0.0245828
2.5 14 -0.00532608 0.102222 -0.02703
2.5 14.5 -0.00570006 0.0997983 -0.0298214
2.5 15 -0.0056359 0.0978529 -0.0326692
2.5 15.5 -0.00643196 0.0956589 -0.0358657
2.5 16 -0.00750514 0.0928621 -0.0394815
2.5 16.5 -0.0082284 0.0897542 -0.0436388
2.5 17 -0.00748543 0.0872517 -0.0481201
2.5 17.5 -0.00748399 0.0845713 -0.052725
2.5 18 -0.00895727 0.082372 -0.0575736
2.5 18.5 -0.0091798 0.0785774 -0.0632377
2.5 19 -0.00919514 0.0757376 -0.0699292
2.5 19.5 -0.00879388 0.0733764 -0.0768161
2.5 20 -0.00884922 0.07036 -0.0843987
2.5 20.5 -0.00947414 0.0667717 -0.09274
2.5 21 -0.00954758 0.0626988 -0.102069
2.5 21.5 -0.00961213 0.0596615 -0.111685
2.5 22 -0.0094421 0.0561859 -0.121886
2.5 22.5 -0.00906977 0.0519255 -0.133533
2.5 23 -0.00804758 0.0493199 -0.146065
2.5 23.5 -0.00871006 0.0461301 -0.159498
2.5 24 -0.00960081 0.0427657 -0.174056
2.5 24.5 -0.0100641 0.0395905 -0.189677
2.5 25 -0.0106957 0.0353506 -0.205436
2.5 25.5 -0.0113721 0.0310926 -0.2224
2.5 26 -0.0111706 0.0279604 -0.241687
2.5 26.5 -0.0096064 0.0235508 -0.26586
2.5 27 -0.0089434 0.0182405 -0.290198
2.5 27.5 -0.00853044 0.0120222 -0.315123
2.5 28 -0.00761154 0.00895093 -0.341747
2.5 28.5 -0.00779538 0.00900362 -0.369108
2.5 29 -0.00740379 0.00842837 -0.394621
2.5 29.5 -0.00629061 0.00475512 -0.41295
2.5 30 -0.00643408 -0.00033376 -0.430229
3 0 0.00109949 0.160853 0.000311903
3 0.5 0.000937104 0.160882 -0.000155579
3 1 0.000789799 0.160881 -0.000642435
3 1.5 0.000593871 0.160806 -0.00111799
3 2 0.000312522 0.160455 -0.001565
3 2.5 0.000463798 0.159643 -0.00213523
3 3 0.000589334 0.158844 -0.00273934
3 3.5 0.000675344 0.158349 -0.00330878
3 4 0.000479391 0.157705 -0.00372446
3 4.5 0.000215939 0.156731 -0.00433057
3 5 -6.30938e-05 0.15577 -0.00500525
3 5.5 -0.000494279 0.155191 -0.00563274
3 6 -0.000656547 0.154118 -0.0061177
3 6.5 -0.000844237 0.152726 -0.00661358
3 7 -0.00105002 0.151407 -0.0072421
3 7.5 -0.00137472 0.149998 -0.00789605
3 8 -0.00180908 0.148447 -0.00863375
3 8.5 -0.00221938 0.147017 -0.00954534
3 9 -0.00245643 0.145658 -0.0105915
3 9.5 -0.00262526 0.143633 -0.0117571
3 10 -0.00300723 0.141407 -0.013063
3 10.5 -0.00311451 0.139479 -0.014349
3 11 -0.00351293 0.137991 -0.0156936
3 11.5 -0.00434243 0.135682 -0.0171066
3 12 -0.00484358 0.13352 -0.0187325
3 12.5 -0.00502944 0.131145 -0.0206359
3 13 -0.00540979 0.128534 -0.0227218
3 13.5 -0.00565957 0.125336 -0.0247182
3 14 -0.00622589 0.122824 -0.0271407
3 14.5 -0.00670105 0.120401 -0.0299552
3 15 -0.00679756 0.117453 -0.0329026
3 15.5 -0.00727011 0.114132 -0.0363194
3 16 -0.00846995 0.111289 -0.0399439
3 16.5 -0.0089154 0.108233 -0.0440586
3 17 -0.00912184 0.104707 -0.0482976
3 17.5 -0.00929034 0.101769 -0.0529108
3 18 -0.010291 0.0990535 -0.0578708
3 18.5 -0.011016 0.0951353 -0.0632382
3 19 -0.0109847 0.0913037 -0.0695712
3 19.5 -0.0104057 0.088302 -0.0763782
3 20 -0.0106755 0.0840448 -0.0841561
3 20.5 -0.0111188 0.0790863 -0.0926915
3 21 -0.0114251 0.0749659 -0.10219
3 21.5 -0.0115139 0.0715832 -0.111696
3 22 -0.011806 0.0671258 -0.122014
3 22.5 -0.012045 0.0626688 -0.133194
3 23 -0.0108031 0.0583663 -0.146149
3 23.5 -0.0115009 0.055076 -0.159505
3 24 -0.0119361 0.0516993 -0.173895
3 24.5 -0.0115538 0.0464055 -0.189686
3 25 -0.012124 0.0421642 -0.205494
3 25.5 -0.0129098 0.0377191 -0.22239
3 26 -0.0136327 0.0325039 -0.24129
3 26.5 -0.0116813 0.0263482 -0.264791
3 27 -0.00982617 0.0216759 -0.290523
3 27.5 -0.00971203 0.0157988 -0.315143
3 28 -0.0091625 0.0128385 -0.341393
3 28.5 -0.00934916 0.0106297 -0.369849
3 29 -0.00977649 0.00866035 -0.393213
3 29.5 -0.00923817 0.00549774 -0.411074
3 30 -0.00982048 0.000693378 -0.427926
3.5 0 0.00109632 0.187693 0.000525861
3.5 0.5 0.000906937 0.187746 4.29407e-05
3.5 1 0.000750763 0.187785 -0.000488148
3.5 1.5 0.00059707 0.187828 -0.00103995
3.5 2 0.000548025 0.18738 -0.00158584
3.5 2.5 0.000646174 0.186552 -0.00215005
3.5 3 0.000688177 0.185714 -0.00274116
3.5 3.5 0.000645945 0.184825 -0.00332338
3.5 4 0.000341275 0.183811 -0.00386608
3.5 4.5 3.11285e-05 0.182865 -0.00450491
3.5 5 -0.000262168 0.181887 -0.00520479
3.5 5.5 -0.00062553 0.180988 -0.00592651
3.5 6 -0.000849096 0.179594 -0.00633385
3.5 6.5 -0.00107565 0.178199 -0.00684928
3.5 7 -0.00129571 0.176817 -0.00747593
3.5 7.5 -0.00168107 0.175191 -0.00811551
3.5 8 -0.00217863 0.173554 -0.00888094
3.5 8.5 -0.00267645 0.171922 -0.00979362
3.5 9 -0.00262611 0.169771 -0.0107647
3.5 9.5 -0.00307424 0.167538 -0.0119032
3.5 10 -0.00351622 0.165306 -0.0132289
3.5 10.5 -0.00381405 0.163074 -0.0146879
3.5 11 -0.00414376 0.16064 -0.0159947
3.5 11.5 -0.0048307 0.158071 -0.0174453
3.5 12 -0.00546685 0.155515 -0.0191314
3.5 12.5 -0.00571684 0.153104 -0.021053
3.5 13 -0.00637523 0.150194 -0.0230079
3.5 13.5 -0.00667785 0.146935 -0.0250208
3.5 14 -0.00696193 0.143674 -0.0273466
3.5 14.5 -0.00772517 0.140299 -0.0301111
3.5 15 -0.00808899 0.136826 -0.033226
3.5 15.5 -0.00843335 0.133355 -0.0367321
3.5 16 -0.0090711 0.130137 -0.0405407
3.5 16.5 -0.00992235 0.126543 -0.044297
3.5 17 -0.010441 0.122968 -0.0484748
3.5 17.5 -0.0109316 0.119393 -0.0531316
3.5 18 -0.0116772 0.115622 -0.0582056
3.5 18.5 -0.0121258 0.111383 -0.0637777
3.5 19 -0.012386 0.107072 -0.0699691
3.5 19.5 -0.0120829 0.102548 -0.0769791
3.5 20 -0.0121683 0.0985084 -0.0847121
3.5 20.5 -0.0127739 0.0930513 -0.0931675
3.5 21 -0.0133005 0.0875545 -0.102229
3.5 21.5 -0.0131988 0.0827128 -0.111688
3.5 22 -0.0132097 0.0783453 -0.121915
3.5 22.5 -0.013083 0.0740104 -0.133037
3.5 23 -0.0126804 0.0690693 -0.145631
3.5 23.5 -0.0132241 0.064534 -0.158896
3.5 24 -0.0137035 0.0601011 -0.173485
3.5 24.5 -0.0131547 0.0541268 -0.189838
3.5 25 -0.0135395 0.0486608 -0.206407
3.5 25.5 -0.0146649 0.0433357 -0.223381
3.5 26 -0.0156187 0.0380407 -0.241821
3.5 26.5 -0.0137435 0.0318288 -0.265327
3.5 27 -0.0115634 0.0255606 -0.290261
3.5 27.5 -0.0111907 0.0196602 -0.314756
3.5 28 -0.0107074 0.0166368 -0.340941
3.5 28.5 -0.0101587 0.013618 -0.368738
3.5 29 -0.0114439 0.00985831 -0.389328
3.5 29.5 -0.0129801 0.00601984 -0.408249
3.5 30 -0.0132017 0.0017302 -0.425633
4 0 0.00114168 0.215023 0.00042006
4 0.5 0.000976033 0.215124 -0.000118104
4 1 0.000812919 0.215162 -0.000683416
4 1.5 0.000839653 0.214902 -0.00129665
4 2 0.000906636 0.214337 -0.00193642
4 2.5 0.000722153 0.213603 -0.00241632
4 3 0.000696395 0.212757 -0.00301892
4 3.5 0.000583852 0.211648 -0.00345071
4 4 0.00042164 0.210513 -0.00400033
4 4.5 7.65518e-05 0.209487 -0.00466198
4 5 -0.000270486 0.208459 -0.00539202
4 5.5 -0.000691069 0.207226 -0.00616161
4 6 -0.000999392 0.205657 -0.00675872
4 6.5 -0.00125417 0.204309 -0.00731896
4 7 -0.00171882 0.202523 -0.00782402
4 7.5 -0.00228071 0.200381 -0.0083258
4 8 -0.00268323 0.198761 -0.00914412
4 8.5 -0.00321693 0.197097 -0.0100811
4 9 -0.00309755 0.194288 -0.0109835
4 9.5 -0.00348745 0.191429 -0.0120664
4 10 -0.00399459 0.189192 -0.0134137
4 10.5 -0.00444289 0.18689 -0.0149253
4 11 -0.00472725 0.183711 -0.0162664
4 11.5 -0.0051973 0.180428 -0.0177771
4 12 -0.00590001 0.177585 -0.0195158
4 12.5 -0.00677717 0.174963 -0.0214444
4 13 -0.00737905 0.171846 -0.0233021
4 13.5 -0.00775739 0.168496 -0.0254327
4 14 -0.00811828 0.165145 -0.0278628
4 14.5 -0.00884288 0.160372 -0.0306216
4 15 -0.00924639 0.156141 -0.0335779
4 15.5 -0.00967824 0.152652 -0.0370811
4 16 -0.0102847 0.148709 -0.0408477
4 16.5 -0.0113525 0.144562 -0.0446112
4 17 -0.0117255 0.140554 -0.0485508
4 17.5 -0.0123105 0.136879 -0.0533074
4 18 -0.0129986 0.131645 -0.0588303
4 18.5 -0.0134969 0.126855 -0.0644969
4 19 -0.0136252 0.122239 -0.0707404
4 19.5 -0.0137872 0.11679 -0.0775752
4 20 -0.0141293 0.112346 -0.0853233
4 20.5 -0.0145605 0.106995 -0.0933868
4 21 -0.0154456 0.100874 -0.101643
4 21.5 -0.0153687 0.0951949 -0.111057
4 22 -0.0145544 0.0899808 -0.121565
4 22.5 -0.0142338 0.0852647 -0.132846
4 23 -0.0149443 0.0800119 -0.145068
4 23.5 -0.0155368 0.0743541 -0.158402
4 24 -0.0157822 0.0681909 -0.172882
4 24.5 -0.0155403 0.0619517 -0.189101
4 25 -0.0161284 0.0555465 -0.206061
4 25.5 -0.0168913 0.0495724 -0.22368
4 26 -0.0175449 0.0436087 -0.242536
4 26.5 -0.0153824 0.036313 -0.264797
4 27 -0.0129316 0.0289783 -0.288579
4 27.5 -0.0110775 0.023646 -0.313764
4 28 -0.0117245 0.0190594 -0.338851
4 28.5 -0.0115894 0.0154899 -0.366215
4 29 -0.0128067 0.0116959 -0.386424
4 29.5 -0.0144781 0.00766359 -0.405024
4 30 -0.0150156 0.00227741 -0.424087
4.5 0 0.00113603 0.242431 0.000300983
4.5 0.5 0.000970296 0.242505 -0.000278065
4.5 1 0.000961714 0.242283 -0.000909182
4.5 1.5 0.00108245 0.241731 -0.00160187
4.5 2 0.00119541 0.241175 -0.00231024
4.5 2.5 0.000861327 0.240533 -0.00275483
4.5 3 0.000627815 0.239715 -0.00319731
