# x z lx ly lz
9 8 -0.00876318 0.456638 -0.0141112
9 8.5 -0.00980088 0.45185 -0.0154765
9 9 -0.0108654 0.446793 -0.0165866
9 9.5 -0.0117631 0.441504 -0.0175086
9 10 -0.0126035 0.436256 -0.0185904
9 10.5 -0.0134055 0.43053 -0.0201254
9 11 -0.014475 0.42429 -0.0220344
9 11.5 -0.0154369 0.417371 -0.0234854
9 12 -0.0164276 0.410662 -0.0249427
9 12.5 -0.0173979 0.403763 -0.0268163
9 13 -0.0184887 0.396012 -0.0288624
9 13.5 -0.0196661 0.388207 -0.0311846
9 14 -0.0206373 0.380174 -0.03374
9 14.5 -0.0217203 0.371723 -0.0364401
9 15 -0.0230752 0.363281 -0.0394087
9 15.5 -0.0243895 0.354667 -0.0426873
9 16 -0.0256069 0.344663 -0.0456962
9 16.5 -0.0266748 0.334801 -0.0489959
9 17 -0.0274916 0.325191 -0.0529559
9 17.5 -0.0283793 0.315635 -0.0574134
9 18 -0.0295429 0.305035 -0.0620047
9 18.5 -0.0305068 0.294277 -0.0673689
9 19 -0.0312795 0.283511 -0.0729716
9 19.5 -0.0317656 0.2728 -0.0784055
9 20 -0.0321865 0.261673 -0.0846375
9 20.5 -0.0335145 0.249458 -0.0924646
9 21 -0.034564 0.236267 -0.101244
9 21.5 -0.0352221 0.22388 -0.109759
9 22 -0.0356988 0.211753 -0.119823
9 22.5 -0.0360867 0.199498 -0.129877
9 23 -0.0358631 0.185362 -0.140534
9 23.5 -0.0354017 0.171553 -0.152435
9 24 -0.035469 0.159548 -0.165689
9 24.5 -0.0359335 0.146223 -0.179996
9 25 -0.0356703 0.131208 -0.195951
9 25.5 -0.034783 0.117151 -0.212203
9 26 -0.0334656 0.103789 -0.229288
9 26.5 -0.0328121 0.0890772 -0.251046
9 27 -0.0313138 0.075887 -0.271303
9 27.5 -0.0306956 0.0613641 -0.294535
9 28 -0.0290403 0.0451438 -0.318867
9 28.5 -0.02693 0.0311274 -0.343775
9 29 -0.0248469 0.0168133 -0.371201
9 29.5 -0.0202141 0.00548243 -0.400916
9 30 -0.0193981 -0.00718432 -0.418856
9.5 0 -0.003769 0.521811 -0.0001978
9.5 0.5 -0.00379973 0.521333 -0.000989607
9.5 1 -0.00376952 0.520696 -0.00175928
9.5 1.5 -0.00383169 0.520116 -0.00254513
9.5 2 -0.00374402 0.519906 -0.0034199
9.5 2.5 -0.00429836 0.518534 -0.00407662
9.5 3 -0.00465257 0.516708 -0.00481792
9.5 3.5 -0.00466071 0.5146 -0.00577986
9.5 4 -0.00525809 0.512622 -0.00645162
9.5 4.5 -0.00586467 0.51042 -0.00704929
9.5 5 -0.00641563 0.507701 -0.00808619
9.5 5.5 -0.00678178 0.504613 -0.00930909
9.5 6 -0.00733182 0.50063 -0.0103513
9.5 6.5 -0.00804443 0.496452 -0.0112446
9.5 7 -0.00867338 0.492333 -0.012231
9.5 7.5 -0.00916374 0.488046 -0.0135341
9.5 8 -0.00987118 0.483537 -0.0145719
9.5 8.5 -0.011147 0.478856 -0.0157063
9.5 9 -0.0118799 0.473383 -0.0171014
9.5 9.5 -0.0128217 0.467477 -0.0179522
9.5 10 -0.0136873 0.462014 -0.0190402
9.5 10.5 -0.014664 0.455913 -0.0206947
9.5 11 -0.0156749 0.449275 -0.022551
9.5 11.5 -0.0168603 0.442388 -0.0241928
9.5 12 -0.0178913 0.435189 -0.0256673
9.5 12.5 -0.0188069 0.427429 -0.0274506
9.5 13 -0.0199334 0.419426 -0.0296504
9.5 13.5 -0.0211106 0.411164 -0.0319369
9.5 14 -0.0219628 0.40261 -0.0343184
9.5 14.5 -0.0231527 0.394001 -0.0370158
9.5 15 -0.0245818 0.385331 -0.0399665
9.5 15.5 -0.0257248 0.375713 -0.0430806
9.5 16 -0.0271235 0.365142 -0.0464399
9.5 16.5 -0.028237 0.355205 -0.0499257
9.5 17 -0.0294751 0.345074 -0.0537738
9.5 17.5 -0.0302921 0.334221 -0.0583356
9.5 18 -0.0311034 0.322797 -0.0626604
9.5 18.5 -0.0319498 0.311751 -0.0679004
9.5 19 -0.0329039 0.300412 -0.073008
9.5 19.5 -0.0335567 0.289351 -0.0783858
9.5 20 -0.0340959 0.277575 -0.0847101
9.5 20.5 -0.0355024 0.265379 -0.0922456
9.5 21 -0.036498 0.251177 -0.101079
9.5 21.5 -0.0370166 0.237286 -0.110266
9.5 22 -0.0372373 0.223813 -0.119141
9.5 22.5 -0.0379185 0.210844 -0.129186
9.5 23 -0.0381135 0.195778 -0.140705
9.5 23.5 -0.0380107 0.182296 -0.151816
9.5 24 -0.0378308 0.169854 -0.163863
9.5 24.5 -0.0372146 0.153858 -0.178319
9.5 25 -0.0365081 0.138819 -0.194347
9.5 25.5 -0.0369749 0.124439 -0.211058
9.5 26 -0.0351196 0.110621 -0.227976
9.5 26.5 -0.0343753 0.0950583 -0.247142
9.5 27 -0.0326301 0.0800393 -0.267521
9.5 27.5 -0.0317134 0.064197 -0.291326
9.5 28 -0.0305936 0.047964 -0.315834
9.5 28.5 -0.0286387 0.0335841 -0.34186
9.5 29 -0.0248454 0.0168535 -0.369349
9.5 29.5 -0.0226361 0.00484008 -0.396489
9.5 30 -0.0225153 -0.00513988 -0.413914
10 0 -0.00465468 0.550736 4.48371e-05
10 0.5 -0.00486536 0.550532 -0.000860061
10 1 -0.00494129 0.550127 -0.00174753
10 1.5 -0.0049167 0.549608 -0.00258092
10 2 -0.00495821 0.548761 -0.00342632
10 2.5 -0.00548323 0.547283 -0.00418507
10 3 -0.00565609 0.545383 -0.00510357
10 3.5 -0.00571507 0.543206 -0.00601602
10 4 -0.00620129 0.541039 -0.00684589
10 4.5 -0.00680643 0.538791 -0.00745067
10 5 -0.00747222 0.536055 -0.00828853
10 5.5 -0.00790943 0.53267 -0.00951474
10 6 -0.00850363 0.528774 -0.0106243
10 6.5 -0.00906954 0.524305 -0.011758
10 7 -0.009754 0.520079 -0.0127836
10 7.5 -0.0103423 0.515717 -0.0138765
10 8 -0.0111118 0.510759 -0.0150149
10 8.5 -0.0122019 0.505588 -0.0162003
10 9 -0.013043 0.500036 -0.0176041
10 9.5 -0.0140252 0.494074 -0.0184999
10 10 -0.0149319 0.487929 -0.0196346
10 10.5 -0.0160846 0.481113 -0.0214022
10 11 -0.0172303 0.474389 -0.0231481
10 11.5 -0.0182209 0.467529 -0.0248873
10 12 -0.0193561 0.460331 -0.0265889
10 12.5 -0.0202416 0.451564 -0.028534
10 13 -0.0214901 0.442701 -0.0305325
10 13.5 -0.0226539 0.434329 -0.0327661
10 14 -0.0237488 0.425588 -0.0351156
10 14.5 -0.0245712 0.416525 -0.0375811
10 15 -0.0259231 0.406611 -0.0403244
10 15.5 -0.0271437 0.396764 -0.0434434
10 16 -0.0288295 0.386303 -0.0470508
10 16.5 -0.0299073 0.375793 -0.0508174
10 17 -0.0314623 0.364809 -0.0544863
10 17.5 -0.032153 0.353034 -0.0590526
10 18 -0.0329951 0.340942 -0.0633719
10 18.5 -0.0334839 0.329227 -0.0683248
10 19 -0.0345482 0.317714 -0.0731578
10 19.5 -0.0353896 0.305976 -0.0785615
10 20 -0.0360493 0.292598 -0.0852415
10 20.5 -0.0375873 0.279452 -0.0929059
10 21 -0.0385682 0.265563 -0.101097
10 21.5 -0.0392675 0.251735 -0.110108
10 22 -0.039171 0.237313 -0.118799
10 22.5 -0.0393701 0.222711 -0.128676
10 23 -0.0400547 0.207748 -0.140012
10 23.5 -0.0398661 0.192954 -0.151118
10 24 -0.0400547 0.179968 -0.162861
10 24.5 -0.0387905 0.163912 -0.177238
10 25 -0.038042 0.146967 -0.193061
10 25.5 -0.0382642 0.132419 -0.209768
10 26 -0.0374198 0.116975 -0.226851
10 26.5 -0.0360081 0.100325 -0.24608
10 27 -0.0346944 0.0840865 -0.266802
10 27.5 -0.0325561 0.0682248 -0.289583
10 28 -0.0310775 0.0515403 -0.314534
10 28.5 -0.0302399 0.0365675 -0.339353
10 29 -0.0267459 0.0196067 -0.36691
10 29.5 -0.0246376 0.00699268 -0.389809
10 30 -0.0243874 -0.00364072 -0.409415
10.5 0 -0.00575631 0.580057 0.000116389
10.5 0.5 -0.00612644 0.579963 -0.000808614
10.5 1 -0.00621115 0.579452 -0.0017878
10.5 1.5 -0.00619988 0.578939 -0.00270601
10.5 2 -0.00617216 0.577808 -0.00342369
10.5 2.5 -0.00635044 0.576017 -0.00469822
10.5 3 -0.00662322 0.574283 -0.00579628
10.5 3.5 -0.0068512 0.57238 -0.00651564
10.5 4 -0.00741383 0.569745 -0.00731983
10.5 4.5 -0.00808094 0.567358 -0.00803512
10.5 5 -0.00857199 0.564257 -0.00892565
10.5 5.5 -0.00902447 0.560821 -0.00991766
10.5 6 -0.00968914 0.556917 -0.0110248
10.5 6.5 -0.0102701 0.552546 -0.0123147
10.5 7 -0.0110754 0.548352 -0.0133601
10.5 7.5 -0.0117997 0.543374 -0.0144007
10.5 8 -0.0125421 0.538085 -0.0155809
10.5 8.5 -0.0131763 0.532433 -0.0169314
10.5 9 -0.0142884 0.526787 -0.0181384
10.5 9.5 -0.0153526 0.520381 -0.0189693
10.5 10 -0.0162541 0.514034 -0.0202784
10.5 10.5 -0.0175802 0.506958 -0.0221541
10.5 11 -0.0189801 0.499482 -0.0235782
10.5 11.5 -0.0197132 0.492528 -0.0253377
10.5 12 -0.0209829 0.484788 -0.0274414
10.5 12.5 -0.0217545 0.475869 -0.0296198
10.5 13 -0.0229292 0.466814 -0.0315069
10.5 13.5 -0.0242474 0.457984 -0.033487
10.5 14 -0.0253796 0.44871 -0.0358642
10.5 14.5 -0.0262739 0.439192 -0.0383385
10.5 15 -0.0274941 0.429432 -0.0410172
10.5 15.5 -0.0288072 0.4185 -0.0442767
10.5 16 -0.030386 0.407954 -0.0478935
10.5 16.5 -0.0316842 0.396576 -0.0509783
10.5 17 -0.0328499 0.384527 -0.0548239
10.5 17.5 -0.0338014 0.371848 -0.0595542
10.5 18 -0.0346445 0.359836 -0.0640336
10.5 18.5 -0.035621 0.347537 -0.0688112
10.5 19 -0.0368018 0.335621 -0.0738688
10.5 19.5 -0.0376384 0.322843 -0.0791584
10.5 20 -0.0381342 0.308052 -0.0857075
10.5 20.5 -0.0397339 0.294093 -0.0931861
10.5 21 -0.0405675 0.281128 -0.10032
10.5 21.5 -0.0406723 0.266026 -0.108987
10.5 22 -0.0420827 0.250835 -0.118439
10.5 22.5 -0.041975 0.236075 -0.12785
10.5 23 -0.0421807 0.220919 -0.138786
10.5 23.5 -0.0421007 0.203821 -0.150272
10.5 24 -0.0422462 0.189027 -0.162154
10.5 24.5 -0.0404339 0.173224 -0.176224
10.5 25 -0.0402995 0.155455 -0.192246
10.5 25.5 -0.0402982 0.140029 -0.207472
10.5 26 -0.0399719 0.123477 -0.225214
10.5 26.5 -0.0384487 0.106612 -0.243819
10.5 27 -0.0366656 0.0897891 -0.263893
10.5 27.5 -0.034441 0.0722131 -0.285449
10.5 28 -0.0320395 0.0550968 -0.309645
10.5 28.5 -0.0312346 0.0387843 -0.335301
10.5 29 -0.0291476 0.022691 -0.362197
10.5 29.5 -0.0252386 0.00733295 -0.387583
10.5 30 -0.0243176 -0.00343841 -0.406163
11 0 -0.00714699 0.609716 0.000233298
11 0.5 -0.00738448 0.609757 -0.000805524
11 1 -0.00756421 0.609327 -0.00190816
11 1.5 -0.0077236 0.60839 -0.00299951
11 2 -0.00775383 0.60704 -0.0035478
11 2.5 -0.00784377 0.605428 -0.00454884
11 3 -0.00797446 0.603467 -0.00580545
11 3.5 -0.00829405 0.601745 -0.00676021
11 4 -0.00893302 0.598856 -0.00766717
11 4.5 -0.00955629 0.596004 -0.00864223
11 5 -0.0100337 0.592837 -0.00955819
11 5.5 -0.0105368 0.589682 -0.0105398
11 6 -0.0111727 0.58544 -0.0115809
11 6.5 -0.0118639 0.581025 -0.0128034
11 7 -0.012638 0.576421 -0.0138706
11 7.5 -0.0133741 0.571499 -0.0149808
11 8 -0.0141015 0.565599 -0.0162433
11 8.5 -0.0149291 0.559797 -0.0175509
11 9 -0.0157735 0.553714 -0.018781
11 9.5 -0.0170267 0.547057 -0.0195731
11 10 -0.0178274 0.540484 -0.0211465
11 10.5 -0.019035 0.533313 -0.0229073
11 11 -0.0203262 0.52534 -0.0244701
11 11.5 -0.0213111 0.517607 -0.0262915
11 12 -0.0222281 0.509096 -0.0283657
11 12.5 -0.0233428 0.500309 -0.0303552
11 13 -0.0245394 0.491208 -0.032073
11 13.5 -0.0258822 0.482189 -0.034093
11 14 -0.0270692 0.472106 -0.0366482
11 14.5 -0.0281978 0.462066 -0.039353
11 15 -0.0294371 0.451323 -0.042018
11 15.5 -0.0306343 0.440249 -0.0451333
11 16 -0.0321831 0.428887 -0.0482547
11 16.5 -0.0335878 0.417381 -0.0516426
11 17 -0.0346311 0.404847 -0.0555783
11 17.5 -0.0353725 0.391663 -0.0600061
11 18 -0.0367665 0.378585 -0.0645792
11 18.5 -0.0380258 0.366228 -0.069313
11 19 -0.0391936 0.353873 -0.0745261
11 19.5 -0.0398556 0.339585 -0.0797015
11 20 -0.0403949 0.325 -0.0855967
11 20.5 -0.0414593 0.310521 -0.0923915
11 21 -0.042462 0.29633 -0.0997736
11 21.5 -0.0424116 0.28042 -0.108036
11 22 -0.0436293 0.264887 -0.117428
11 22.5 -0.0434692 0.248728 -0.127011
11 23 -0.0441623 0.232214 -0.138168
11 23.5 -0.0445431 0.215608 -0.149236
11 24 -0.0442319 0.199479 -0.161039
11 24.5 -0.0431196 0.182991 -0.174479
11 25 -0.0420521 0.164103 -0.19026
11 25.5 -0.0422303 0.147354 -0.205775
11 26 -0.0420045 0.129901 -0.222909
11 26.5 -0.0402784 0.112701 -0.241456
11 27 -0.0391312 0.0949721 -0.261171
11 27.5 -0.0366548 0.0762684 -0.282667
11 28 -0.0342306 0.0574788 -0.30509
11 28.5 -0.0329574 0.0414401 -0.330208
11 29 -0.0300919 0.0240324 -0.357774
11 29.5 -0.0258202 0.00568929 -0.386092
11 30 -0.0239638 -0.0034865 -0.403062
11.5 0 -0.00867029 0.639798 0.000326144
11.5 0.5 -0.00886678 0.639693 -0.000793973
11.5 1 -0.00907166 0.639317 -0.00187704
11.5 1.5 -0.00937352 0.638554 -0.00293942
11.5 2 -0.00949891 0.637176 -0.00376044
11.5 2.5 -0.00939987 0.634936 -0.00443882
11.5 3 -0.00960893 0.632792 -0.00559835
11.5 3.5 -0.00985425 0.630627 -0.00678559
11.5 4 -0.0103891 0.6281 -0.00801376
11.5 4.5 -0.0109372 0.625347 -0.00930524
11.5 5 -0.0114243 0.622158 -0.0103344
11.5 5.5 -0.0122524 0.618523 -0.0110705
11.5 6 -0.0129611 0.614212 -0.0121352
11.5 6.5 -0.0135639 0.609531 -0.0133208
11.5 7 -0.0143893 0.60458 -0.0144046
11.5 7.5 -0.0151163 0.599605 -0.015586
11.5 8 -0.0158107 0.593428 -0.0170961
11.5 8.5 -0.0167669 0.587304 -0.0183243
11.5 9 -0.0176945 0.580866 -0.0194995
11.5 9.5 -0.0187282 0.57416 -0.0207917
11.5 10 -0.0197556 0.567259 -0.022264
11.5 10.5 -0.0207575 0.559858 -0.0238551
11.5 11 -0.0219845 0.551873 -0.0254532
11.5 11.5 -0.0230211 0.543311 -0.0271215
11.5 12 -0.0241951 0.534232 -0.0289249
11.5 12.5 -0.0252375 0.525432 -0.0309148
11.5 13 -0.026209 0.515838 -0.0327267
11.5 13.5 -0.0275285 0.506236 -0.0350496
11.5 14 -0.0289687 0.495574 -0.0375714
11.5 14.5 -0.0302751 0.485075 -0.0403912
11.5 15 -0.0315072 0.473949 -0.0429929
11.5 15.5 -0.0327168 0.462706 -0.0458441
11.5 16 -0.0338785 0.451076 -0.0490661
11.5 16.5 -0.0352444 0.438893 -0.052161
11.5 17 -0.0363131 0.426013 -0.0555738
11.5 17.5 -0.0372762 0.41211 -0.0602644
11.5 18 -0.0384982 0.397951 -0.065119
11.5 18.5 -0.039857 0.384708 -0.0702099
11.5 19 -0.0409918 0.371848 -0.0753
11.5 19.5 -0.0416923 0.357139 -0.080353
11.5 20 -0.0426518 0.3424 -0.0858837
11.5 20.5 -0.0429911 0.32697 -0.0918906
11.5 21 -0.0443156 0.311429 -0.0995182
11.5 21.5 -0.0447931 0.294718 -0.108475
11.5 22 -0.0456946 0.278704 -0.116522
11.5 22.5 -0.0456944 0.261153 -0.126981
11.5 23 -0.0461585 0.244127 -0.137351
11.5 23.5 -0.0463216 0.227254 -0.148629
11.5 24 -0.0455773 0.210814 -0.160258
11.5 24.5 -0.0459525 0.192206 -0.173503
11.5 25 -0.0441861 0.172665 -0.189322
11.5 25.5 -0.0440393 0.155358 -0.20339
11.5 26 -0.0439097 0.136375 -0.22016
11.5 26.5 -0.0420268 0.117372 -0.239483
11.5 27 -0.0407328 0.100581 -0.258123
11.5 27.5 -0.0380101 0.0811526 -0.279736
11.5 28 -0.0358204 0.0614223 -0.301628
11.5 28.5 -0.0337911 0.0423211 -0.325799
11.5 29 -0.0310975 0.0247106 -0.35326
11.5 29.5 -0.027695 0.00654375 -0.382378
11.5 30 -0.0262323 -0.00276809 -0.399067
12 0 -0.0103893 0.66997 0.00041384
12 0.5 -0.0105734 0.670006 -0.000737569
12 1 -0.0105758 0.669755 -0.00186857
12 1.5 -0.0111231 0.668772 -0.00301867
12 2 -0.0112998 0.667308 -0.00401286
12 2.5 -0.0111644 0.664778 -0.00473546
12 3 -0.0112188 0.662534 -0.00580835
12 3.5 -0.0115831 0.660147 -0.00713006
12 4 -0.0119225 0.658039 -0.00849321
12 4.5 -0.0125026 0.654816 -0.00992125
12 5 -0.0129893 0.651571 -0.0111393
12 5.5 -0.0141147 0.647457 -0.0116446
12 6 -0.0149677 0.643122 -0.0125885
12 6.5 -0.0155538 0.63795 -0.0137738
12 7 -0.016302 0.632948 -0.0149805
12 7.5 -0.0167434 0.628023 -0.0163174
12 8 -0.0175802 0.622006 -0.017907
12 8.5 -0.0182549 0.614691 -0.0191441
12 9 -0.0193671 0.608095 -0.0201239
12 9.5 -0.0203724 0.601344 -0.0214912
12 10 -0.021488 0.594075 -0.0230432
12 10.5 -0.02258 0.586495 -0.0248114
12 11 -0.0237069 0.578396 -0.0264216
12 11.5 -0.0246078 0.56996 -0.0281911
12 12 -0.0257964 0.560859 -0.0300047
12 12.5 -0.0270554 0.550468 -0.0317582
12 13 -0.0280258 0.540646 -0.0337765
12 13.5 -0.0295079 0.530633 -0.0361615
12 14 -0.0310071 0.519918 -0.038743
12 14.5 -0.0320757 0.508955 -0.0412587
12 15 -0.0334219 0.496879 -0.0437071
12 15.5 -0.0348301 0.485316 -0.0464342
12 16 -0.0357158 0.472808 -0.0493579
12 16.5 -0.0368176 0.460001 -0.0522285
12 17 -0.0382444 0.446814 -0.0557627
12 17.5 -0.0392717 0.432668 -0.0603753
12 18 -0.0404952 0.418515 -0.0652837
12 18.5 -0.0421091 0.404219 -0.0704804
12 19 -0.0428883 0.389249 -0.0757705
12 19.5 -0.044006 0.374427 -0.0807989
12 20 -0.0449963 0.359663 -0.0863049
12 20.5 -0.0452183 0.344394 -0.0920112
12 21 -0.0464248 0.326969 -0.0995447
12 21.5 -0.0470106 0.309635 -0.108638
12 22 -0.0470805 0.29209 -0.117128
12 22.5 -0.0471855 0.274488 -0.125954
12 23 -0.0478407 0.256694 -0.135683
12 23.5 -0.0478176 0.23858 -0.147383
12 24 -0.0469036 0.220579 -0.159947
12 24.5 -0.0483541 0.201487 -0.173139
12 25 -0.0474661 0.183407 -0.18611
12 25.5 -0.0465743 0.165266 -0.200787
12 26 -0.0451397 0.142431 -0.218305
12 26.5 -0.0435306 0.124031 -0.23562
12 27 -0.0425354 0.106732 -0.253772
12 27.5 -0.0398358 0.0866954 -0.274793
12 28 -0.0364897 0.0650725 -0.298403
12 28.5 -0.0355905 0.0452962 -0.322176
12 29 -0.0328043 0.0264263 -0.348966
12 29.5 -0.0301764 0.00935 -0.373293
12 30 -0.0301897 -0.00222928 -0.393804
12.5 0 -0.0123589 0.700252 0.000292687
12.5 0.5 -0.0124632 0.700286 -0.00080139
12.5 1 -0.0123153 0.700036 -0.00196833
12.5 1.5 -0.0127605 0.698778 -0.00317245
12.5 2 -0.0130842 0.697339 -0.00437654
12.5 2.5 -0.013038 0.694765 -0.0051322
12.5 3 -0.0131053 0.692419 -0.00599072
12.5 3.5 -0.013537 0.690379 -0.00728081
12.5 4 -0.013948 0.688372 -0.00865947
12.5 4.5 -0.0145255 0.685067 -0.0101936
12.5 5 -0.0150635 0.680931 -0.0114046
12.5 5.5 -0.016121 0.676744 -0.0120344
12.5 6 -0.0169111 0.67237 -0.012935
12.5 6.5 -0.0175461 0.667099 -0.0142009
12.5 7 -0.018125 0.661735 -0.0155748
12.5 7.5 -0.0185741 0.656695 -0.0170387
12.5 8 -0.0194456 0.650778 -0.0186079
12.5 8.5 -0.0201165 0.643118 -0.0198442
12.5 9 -0.0209198 0.635695 -0.0208573
12.5 9.5 -0.0220944 0.628737 -0.0220394
12.5 10 -0.0233457 0.620899 -0.0237208
12.5 10.5 -0.0245241 0.613346 -0.0254745
12.5 11 -0.0255643 0.604939 -0.0273017
12.5 11.5 -0.0265947 0.596528 -0.0290646
12.5 12 -0.0276467 0.586787 -0.0309319
12.5 12.5 -0.0290447 0.575856 -0.0327493
12.5 13 -0.0301308 0.56578 -0.034828
12.5 13.5 -0.0316202 0.555289 -0.0370779
12.5 14 -0.0330337 0.544701 -0.0395506
12.5 14.5 -0.0338659 0.532776 -0.0420746
12.5 15 -0.0352502 0.520414 -0.0445838
12.5 15.5 -0.0368282 0.507803 -0.0473784
12.5 16 -0.0377489 0.494899 -0.0505028
12.5 16.5 -0.0388918 0.481855 -0.0535442
12.5 17 -0.0401568 0.467668 -0.0572801
12.5 17.5 -0.0416501 0.453335 -0.0609737
12.5 18 -0.0428782 0.439091 -0.0655869
12.5 18.5 -0.0441156 0.423989 -0.0706004
12.5 19 -0.0449924 0.407333 -0.0758796
12.5 19.5 -0.0460556 0.390738 -0.0811999
12.5 20 -0.0469765 0.376202 -0.0865072
12.5 20.5 -0.0476812 0.361657 -0.0922747
12.5 21 -0.048212 0.342987 -0.0994476
12.5 21.5 -0.0489694 0.324825 -0.108314
12.5 22 -0.0489327 0.306178 -0.116811
12.5 22.5 -0.0496214 0.288786 -0.124834
12.5 23 -0.050396 0.269777 -0.134899
12.5 23.5 -0.0500341 0.249605 -0.146628
12.5 24 -0.0493049 0.230182 -0.158402
12.5 24.5 -0.0499764 0.211536 -0.171274
12.5 25 -0.049463 0.192907 -0.184609
12.5 25.5 -0.0484826 0.172988 -0.200071
12.5 26 -0.0465005 0.149599 -0.216216
12.5 26.5 -0.0456184 0.130738 -0.233146
12.5 27 -0.0449397 0.112719 -0.251394
12.5 27.5 -0.0403734 0.0929724 -0.271627
12.5 28 -0.0387679 0.0679756 -0.296213
12.5 28.5 -0.0373673 0.0475837 -0.319187
12.5 29 -0.0354395 0.0286474 -0.344929
12.5 29.5 -0.0298925 0.00703559 -0.370658
12.5 30 -0.0274759 -0.00497221 -0.387677
13 0 -0.014588 0.731547 0.000122624
13 0.5 -0.0144856 0.731331 -0.00108326
13 1 -0.0140992 0.730385 -0.00232606
13 1.5 -0.0144963 0.728942 -0.00349545
13 2 -0.0150782 0.727304 -0.00470364
13 2.5 -0.015078 0.725188 -0.00562749
13 3 -0.0150722 0.723337 -0.00656679
13 3.5 -0.0153588 0.72136 -0.00778525
13 4 -0.0159994 0.718451 -0.00910912
13 4.5 -0.0166797 0.715072 -0.0105562
13 5 -0.0173355 0.710666 -0.0115023
13 5.5 -0.0182341 0.706318 -0.0122819
13 6 -0.0188694 0.701865 -0.0133622
13 6.5 -0.0194937 0.697242 -0.0146051
13 7 -0.0201201 0.691737 -0.0160863
13 7.5 -0.0206506 0.686162 -0.01765
13 8 -0.021496 0.679348 -0.0191778
13 8.5 -0.0222798 0.671638 -0.0204504
13 9 -0.0231414 0.664227 -0.021587
13 9.5 -0.0243133 0.657108 -0.0227166
13 10 -0.0250111 0.649258 -0.0239994
13 10.5 -0.0262451 0.640847 -0.0260058
13 11 -0.0272481 0.631721 -0.0283468
13 11.5 -0.0283936 0.623142 -0.030084
13 12 -0.0296433 0.613473 -0.0312563
13 12.5 -0.0311571 0.602049 -0.0332923
13 13 -0.0323701 0.590993 -0.0352461
13 13.5 -0.0336053 0.580875 -0.0374293
13 14 -0.0349369 0.569963 -0.0398567
13 14.5 -0.0358377 0.557409 -0.0425602
13 15 -0.0372109 0.544288 -0.0453307
13 15.5 -0.0389551 0.529844 -0.0483001
13 16 -0.0399908 0.516858 -0.051446
13 16.5 -0.040968 0.503278 -0.0546306
13 17 -0.0420828 0.48864 -0.0586142
13 17.5 -0.0440865 0.474275 -0.0620504
13 18 -0.0449143 0.459272 -0.065686
13 18.5 -0.0459782 0.443442 -0.0705302
13 19 -0.0470331 0.426901 -0.0758071
13 19.5 -0.0481799 0.409706 -0.080924
13 20 -0.0490577 0.394195 -0.0863517
13 20.5 -0.0495634 0.378407 -0.0920796
13 21 -0.0498314 0.35935 -0.0992492
13 21.5 -0.0513054 0.340068 -0.107357
13 22 -0.0514136 0.320942 -0.116724
13 22.5 -0.0524178 0.303202 -0.124939
13 23 -0.0523301 0.283887 -0.132985
13 23.5 -0.0522014 0.262424 -0.144663
13 24 -0.0519095 0.241678 -0.156669
13 24.5 -0.0520762 0.222366 -0.169035
13 25 -0.0509746 0.202082 -0.183192
13 25.5 -0.0510039 0.181567 -0.198755
13 26 -0.0484734 0.159018 -0.213329
13 26.5 -0.0474198 0.138498 -0.230763
13 27 -0.045416 0.117789 -0.249189
13 27.5 -0.0423467 0.096769 -0.268593
13 28 -0.0401429 0.0715973 -0.291523
13 28.5 -0.0383582 0.0486699 -0.316284
13 29 -0.036599 0.0296382 -0.340071
13 29.5 -0.0307104 0.00817844 -0.364134
13 30 -0.0283332 -0.00437759 -0.381683
13.5 0 -0.0171083 0.762905 -4.22605e-05
13.5 0.5 -0.0166003 0.761978 -0.00120913
13.5 1 -0.016246 0.761032 -0.00253668
13.5 1.5 -0.0166898 0.759665 -0.00387248
13.5 2 -0.0173125 0.758043 -0.00506186
13.5 2.5 -0.0174726 0.75651 -0.00590941
13.5 3 -0.0174613 0.754557 -0.00698577
13.5 3.5 -0.0176108 0.751937 -0.00803042
13.5 4 -0.018332 0.748665 -0.00938
13.5 4.5 -0.0188831 0.745243 -0.0108231
13.5 5 -0.0199188 0.740544 -0.0118613
13.5 5.5 -0.0206462 0.736045 -0.0129024
13.5 6 -0.0211951 0.731608 -0.0140735
13.5 6.5 -0.0217112 0.727162 -0.0153043
13.5 7 -0.0224754 0.721502 -0.0166594
13.5 7.5 -0.023041 0.715336 -0.0182112
13.5 8 -0.0237781 0.707988 -0.019757
13.5 8.5 -0.0245914 0.700359 -0.0210761
13.5 9 -0.0255388 0.692827 -0.0222956
13.5 9.5 -0.0266538 0.684572 -0.0234349
13.5 10 -0.0276527 0.677047 -0.0247018
13.5 10.5 -0.0284643 0.668607 -0.0265452
13.5 11 -0.029322 0.659016 -0.0290033
13.5 11.5 -0.030591 0.649668 -0.0306044
13.5 12 -0.0317919 0.639895 -0.0317427
13.5 12.5 -0.0332717 0.628922 -0.0335676
13.5 13 -0.0345672 0.617565 -0.0357084
13.5 13.5 -0.0357565 0.606269 -0.0380284
13.5 14 -0.0369091 0.594328 -0.0401957
13.5 14.5 -0.0380246 0.582023 -0.0430487
13.5 15 -0.0393569 0.567609 -0.0461632
13.5 15.5 -0.0412496 0.552936 -0.0491887
13.5 16 -0.0421839 0.538531 -0.051865
13.5 16.5 -0.0431832 0.524983 -0.0548629
